timestamp,service_name,environment,log_level,request_id,trace_id,endpoint,status_code,latency_ms,error_type,message,cpu_usage,memory_usage,db_latency_ms,queue_lag,region,deployment_version
2026-07-06T23:42:24+00:00,recommendation-service,prod-simulated,INFO,req-e95f17debac186,trace-9d66e8155a4153b3,/recommendations/similar,200,140.47,,Request completed within the expected service envelope.,66.27,68.78,21.71,0.63,ap-south-1,2026.07.1
2026-07-06T23:42:54+00:00,payment-service,prod-simulated,INFO,req-222721551ff086,trace-5a3045280b599562,/payments/status,200,182.67,,Request completed within the expected service envelope.,57.8,58.1,35.79,1.72,ap-south-1,2026.07.1
2026-07-06T23:43:01+00:00,notification-service,prod-simulated,INFO,req-7f8e5428caaa1d,trace-83c501cbfef7d9ea,/notify/push,200,100.23,,Request completed within the expected service envelope.,43.42,44.42,12.94,2.03,us-east-1,2026.07.1
2026-07-06T23:43:09+00:00,worker-service,prod-simulated,INFO,req-43c07d93a74792,trace-35f789bca6b07458,/jobs/drain,200,165.23,,Request completed within the expected service envelope.,46.41,52.2,14.2,8.32,us-east-1,2026.07.1
2026-07-06T23:43:30+00:00,api-gateway,prod-simulated,INFO,req-d02ce054170a17,trace-ab8cbf9720b71785,/v1/search,200,202.46,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,69.18,57.16,38.79,1.92,us-east-1,2026.07.1
2026-07-06T23:43:48+00:00,auth-service,prod-simulated,INFO,req-781168c8cc7cfe,trace-d5c9fdc7e76adca9,/auth/login,200,63.56,,Request completed within the expected service envelope.,42.01,46.35,13.54,0.84,us-west-2,2026.07.1
2026-07-06T23:43:48+00:00,auth-service,prod-simulated,INFO,req-2a60c6e7147668,trace-700b5d5fb89f72f3,/auth/login,200,88.92,,Request completed within the expected service envelope.,37.65,50.2,16.68,0.57,eu-west-1,2026.07.1
2026-07-06T23:44:32+00:00,api-gateway,prod-simulated,INFO,req-f6e393a8149562,trace-9a4a99b2e806133c,/v1/orders,200,98.06,,Request completed within the expected service envelope.,53.57,57.26,22.03,0.71,eu-west-1,2026.07.1
2026-07-06T23:45:16+00:00,payment-service,prod-simulated,INFO,req-34c1c33d9c4e64,trace-19d45deb1139fa12,/payments/status,200,165.39,,Request completed within the expected service envelope.,54.97,59.86,34.11,3.78,us-west-2,2026.07.1
2026-07-06T23:45:37+00:00,api-gateway,prod-simulated,INFO,req-d61169ff46a6bf,trace-c9b7c9bc65a16fa9,/v1/recommendations,200,93.31,,Request completed within the expected service envelope.,54.55,62.07,24.52,1.23,eu-west-1,2026.07.1
2026-07-06T23:45:46+00:00,database-service,prod-simulated,INFO,req-dd34aa90019ed4,trace-bdc2b74b38a56b49,/query/orders,200,33.3,,Request completed within the expected service envelope.,51.49,61.12,15.67,0.0,us-west-2,2026.07.1
2026-07-06T23:45:59+00:00,auth-service,prod-simulated,INFO,req-765e6c8f0d5540,trace-ce920136ac3a812f,/auth/refresh,200,64.11,,Request completed within the expected service envelope.,42.81,48.91,20.07,1.71,us-east-1,2026.07.1
2026-07-06T23:46:00+00:00,worker-service,prod-simulated,INFO,req-08a8ac862138ad,trace-d8c128e7d6cd3155,/jobs/process,200,131.64,,Request completed within the expected service envelope.,53.62,59.88,20.48,7.67,eu-west-1,2026.07.1
2026-07-06T23:46:15+00:00,api-gateway,prod-simulated,INFO,req-8116e362e7c1a6,trace-c3affcfe734a6ca3,/v1/login,200,116.39,,Request completed within the expected service envelope.,51.39,60.98,20.53,1.6,us-west-2,2026.07.1
2026-07-06T23:47:17+00:00,auth-service,prod-simulated,INFO,req-811414d9df0d0e,trace-45d8a6ad77d0359e,/auth/login,200,81.19,,Request completed within the expected service envelope.,41.22,50.05,16.63,0.0,eu-west-1,2026.07.1
2026-07-06T23:47:27+00:00,api-gateway,prod-simulated,INFO,req-9a3b0332f57510,trace-66c14dca8255da61,/v1/search,200,82.08,,Request completed within the expected service envelope.,51.05,55.6,25.0,1.89,eu-west-1,2026.07.1
2026-07-06T23:48:08+00:00,recommendation-service,prod-simulated,INFO,req-89b5aac12169db,trace-3db0174e7938878a,/recommendations/home,200,129.39,,Request completed within the expected service envelope.,66.64,67.67,18.05,0.08,us-west-2,2026.07.1
2026-07-06T23:48:33+00:00,recommendation-service,prod-simulated,INFO,req-e8334dde95d695,trace-4d9dbaeb553d2625,/recommendations/home,200,235.84,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,77.07,72.38,29.21,1.91,us-east-1,2026.07.1
2026-07-06T23:48:51+00:00,notification-service,prod-simulated,INFO,req-af1d5a4ccb2355,trace-d90dd19bd3fbe043,/notify/email,200,94.97,,Request completed within the expected service envelope.,43.58,42.47,9.03,1.87,us-east-1,2026.07.1
2026-07-06T23:49:47+00:00,notification-service,prod-simulated,INFO,req-8b040fe63949d4,trace-a879d8f890422eb7,/notify/email,200,93.06,,Request completed within the expected service envelope.,40.95,46.27,9.83,2.58,eu-west-1,2026.07.1
2026-07-06T23:49:54+00:00,api-gateway,prod-simulated,INFO,req-4910fa52380bf2,trace-0f25477da55990e7,/v1/search,200,133.47,,Request completed within the expected service envelope.,57.04,61.16,24.13,2.61,eu-west-1,2026.07.1
2026-07-06T23:50:05+00:00,payment-service,prod-simulated,WARN,req-ac6a7c76876c62,trace-8b60c511b8168aeb,/payments/refund,400,194.04,CLIENT_ERROR,Client-side validation or authorization failure occurred.,53.42,60.29,31.69,1.16,us-east-1,2026.07.1
2026-07-06T23:50:06+00:00,api-gateway,prod-simulated,INFO,req-561c9297fe56c5,trace-d40ac5e981df6517,/v1/recommendations,200,225.9,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,72.05,58.27,32.58,1.17,us-east-1,2026.07.1
2026-07-06T23:50:45+00:00,database-service,prod-simulated,INFO,req-c36b9a41e02a89,trace-7d1645a0d253d966,/query/recommendations,200,35.49,,Request completed within the expected service envelope.,47.69,62.61,11.37,0.49,us-east-1,2026.07.1
2026-07-06T23:52:32+00:00,api-gateway,prod-simulated,INFO,req-41a64fa7edc8d8,trace-7aa4f052bf519362,/v1/orders,201,188.34,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,68.33,62.99,30.05,1.14,us-east-1,2026.07.1
2026-07-06T23:52:40+00:00,recommendation-service,prod-simulated,INFO,req-5efeefd8ddbbc0,trace-891f691217abb863,/recommendations/home,200,230.56,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,74.76,72.76,25.9,3.3,us-east-1,2026.07.1
2026-07-06T23:52:57+00:00,database-service,prod-simulated,INFO,req-a6129a889d4b76,trace-4ef4c34d5bf86f3c,/query/users,200,47.11,,Request completed within the expected service envelope.,44.03,63.15,6.91,0.0,us-east-1,2026.07.1
2026-07-06T23:53:03+00:00,payment-service,prod-simulated,INFO,req-497ec6081fc6dc,trace-2e13418d68ab80ea,/payments/charge,200,174.1,,Request completed within the expected service envelope.,59.01,57.22,31.14,1.83,us-west-2,2026.07.1
2026-07-06T23:53:11+00:00,api-gateway,prod-simulated,INFO,req-8f7c1d594b2a3a,trace-ef3a6f27ef06fccb,/v1/login,200,109.81,,Request completed within the expected service envelope.,53.54,60.07,32.48,0.28,ap-south-1,2026.07.1
2026-07-06T23:53:31+00:00,notification-service,prod-simulated,INFO,req-6f14b3d867888b,trace-c8cce2c2a518a418,/notify/push,200,105.99,,Request completed within the expected service envelope.,45.18,43.72,12.6,2.65,eu-west-1,2026.07.1
2026-07-06T23:53:35+00:00,recommendation-service,prod-simulated,INFO,req-4a0d2bfe54ee4b,trace-d0d75e373bf2025f,/recommendations/similar,200,117.22,,Request completed within the expected service envelope.,63.73,66.24,19.81,0.0,eu-west-1,2026.07.1
2026-07-06T23:53:37+00:00,auth-service,prod-simulated,INFO,req-929c9333c08bf1,trace-265cb9d989628f6e,/auth/login,200,93.79,,Request completed within the expected service envelope.,38.65,45.51,12.13,0.27,eu-west-1,2026.07.1
2026-07-06T23:54:10+00:00,auth-service,prod-simulated,INFO,req-aa0217cd4f8b2b,trace-37e9d2e2d35ac07a,/auth/login,200,65.83,,Request completed within the expected service envelope.,46.98,48.26,17.68,1.64,ap-south-1,2026.07.1
2026-07-06T23:54:12+00:00,payment-service,prod-simulated,INFO,req-a74e02220b9ea9,trace-59077299dc3bbdd8,/payments/charge,200,195.97,,Request completed within the expected service envelope.,56.41,54.1,36.83,0.21,ap-south-1,2026.07.1
2026-07-06T23:55:53+00:00,api-gateway,prod-simulated,INFO,req-0d700e3b9b2d45,trace-69ce1e4e19a692c9,/v1/login,200,244.32,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,63.23,59.6,31.42,1.68,us-east-1,2026.07.1
2026-07-06T23:56:22+00:00,worker-service,prod-simulated,INFO,req-9dd436ef145064,trace-7bb3447be9aa144b,/jobs/drain,200,101.29,,Request completed within the expected service envelope.,46.56,51.9,21.22,6.22,ap-south-1,2026.07.1
2026-07-06T23:56:30+00:00,auth-service,prod-simulated,WARN,req-317304c1dd484a,trace-9c6783932ced3c0d,/auth/validate,401,49.88,INVALID_TOKEN,Authentication request failed due to invalid or expired credentials.,40.64,51.54,12.96,0.0,eu-west-1,2026.07.1
2026-07-06T23:56:30+00:00,worker-service,prod-simulated,INFO,req-ce61016e3a0ba8,trace-e8e6e840f090f5a0,/jobs/process,200,149.13,,Request completed within the expected service envelope.,54.8,56.13,21.92,6.11,eu-west-1,2026.07.1
2026-07-06T23:56:37+00:00,api-gateway,prod-simulated,INFO,req-0815013e00980e,trace-f2bd92f29293f705,/v1/search,200,110.81,,Request completed within the expected service envelope.,48.92,54.47,21.6,0.86,ap-south-1,2026.07.1
2026-07-06T23:56:44+00:00,api-gateway,prod-simulated,INFO,req-06d259a1173719,trace-797ebe8798cf1188,/v1/login,200,86.6,,Request completed within the expected service envelope.,52.3,62.37,20.76,2.82,eu-west-1,2026.07.1
2026-07-06T23:57:00+00:00,auth-service,prod-simulated,INFO,req-4f9c40c5144d98,trace-1e0ef546b0b6dedf,/auth/validate,200,80.08,,Request completed within the expected service envelope.,47.36,48.26,15.6,0.1,eu-west-1,2026.07.1
2026-07-06T23:57:24+00:00,api-gateway,prod-simulated,INFO,req-b4adaf0ff1aa9f,trace-84c86c4623595fa4,/v1/orders,200,206.26,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,67.09,61.94,30.15,2.72,us-east-1,2026.07.1
2026-07-06T23:57:32+00:00,recommendation-service,prod-simulated,INFO,req-2cd587e95d2761,trace-adc29178a0411612,/recommendations/similar,200,138.26,,Request completed within the expected service envelope.,58.51,67.42,26.52,2.45,eu-west-1,2026.07.1
2026-07-06T23:57:51+00:00,auth-service,prod-simulated,INFO,req-f43ba04459bd6e,trace-4d4c5280546252e7,/auth/validate,200,80.96,,Request completed within the expected service envelope.,39.8,51.18,18.47,0.76,ap-south-1,2026.07.1
2026-07-06T23:58:42+00:00,api-gateway,prod-simulated,INFO,req-43ad3db17cfb21,trace-7bf33a349c2dfa97,/v1/orders,200,128.1,,Request completed within the expected service envelope.,53.96,53.52,29.6,0.07,us-west-2,2026.07.1
2026-07-07T00:01:09+00:00,worker-service,prod-simulated,INFO,req-431e930387f74d,trace-0a3217d2373aedf8,/jobs/process,200,127.74,,Request completed within the expected service envelope.,50.36,58.08,14.82,4.79,ap-south-1,2026.07.1
2026-07-07T00:01:25+00:00,notification-service,prod-simulated,INFO,req-143ac14f560ed5,trace-ebc1bb5282e4dd4a,/notify/email,200,108.42,,Request completed within the expected service envelope.,40.92,50.84,10.36,0.75,us-west-2,2026.07.1
2026-07-07T00:01:27+00:00,api-gateway,prod-simulated,INFO,req-9e5d9cc5acc354,trace-cc4d58194b9dfd58,/v1/orders,200,192.74,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,68.63,68.75,29.0,2.37,us-east-1,2026.07.1
2026-07-07T00:01:42+00:00,database-service,prod-simulated,INFO,req-c0a04723d7e6a1,trace-96ee50e51f873b46,/query/recommendations,200,54.24,,Request completed within the expected service envelope.,50.43,64.99,15.22,2.14,eu-west-1,2026.07.1
2026-07-07T00:02:03+00:00,database-service,prod-simulated,INFO,req-dc3f42fcf7b842,trace-b1ac040d6c1cc405,/query/orders,200,44.72,,Request completed within the expected service envelope.,50.72,63.98,17.79,0.96,us-east-1,2026.07.1
2026-07-07T00:02:15+00:00,api-gateway,prod-simulated,ERROR,req-2ff8e816591c89,trace-72e76b516e54ac6d,/v1/recommendations,500,114.08,INTERNAL_SERVER_ERROR,Unhandled server-side failure occurred during request processing.,54.86,57.15,19.59,1.43,eu-west-1,2026.07.1
2026-07-07T00:02:49+00:00,recommendation-service,prod-simulated,INFO,req-6576a40d41ee47,trace-4e35da80a0279a18,/recommendations/home,200,237.2,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,78.52,69.14,26.48,2.68,us-east-1,2026.07.1
2026-07-07T00:02:57+00:00,auth-service,prod-simulated,INFO,req-2ab7b28e0ec033,trace-49f1137d7d592e19,/auth/login,200,83.48,,Request completed within the expected service envelope.,44.94,49.56,18.46,0.0,us-east-1,2026.07.1
2026-07-07T00:04:10+00:00,notification-service,prod-simulated,INFO,req-ecb46716120aa6,trace-1db14bfc6f3a5115,/notify/push,202,96.97,,Request completed within the expected service envelope.,44.21,43.37,7.19,0.99,ap-south-1,2026.07.1
2026-07-07T00:04:47+00:00,api-gateway,prod-simulated,INFO,req-c92e8cd105c8d6,trace-5d71a89864976593,/v1/search,200,185.97,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,67.21,59.45,32.26,1.46,us-east-1,2026.07.1
2026-07-07T00:05:30+00:00,recommendation-service,prod-simulated,INFO,req-48998ed40e53ce,trace-8c1c8b0556771f36,/recommendations/home,200,138.08,,Request completed within the expected service envelope.,62.91,70.49,19.21,0.24,ap-south-1,2026.07.1
2026-07-07T00:05:55+00:00,notification-service,prod-simulated,INFO,req-8468b785e3ade5,trace-d28fcf68c871d7b3,/notify/webhook,200,67.11,,Request completed within the expected service envelope.,46.18,48.25,8.91,1.38,eu-west-1,2026.07.1
2026-07-07T00:06:58+00:00,payment-service,prod-simulated,INFO,req-7de1bfaf4847f0,trace-b5cbe3f56a66c184,/payments/refund,200,135.15,,Request completed within the expected service envelope.,52.6,57.59,35.52,1.59,ap-south-1,2026.07.1
2026-07-07T00:07:40+00:00,auth-service,prod-simulated,INFO,req-6df72c979aa051,trace-0123a348638abdf6,/auth/validate,200,74.07,,Request completed within the expected service envelope.,37.79,49.06,14.59,0.0,us-west-2,2026.07.1
2026-07-07T00:07:45+00:00,recommendation-service,prod-simulated,INFO,req-7cf07bf343d9eb,trace-94fb09f053c93ae7,/recommendations/home,200,101.02,,Request completed within the expected service envelope.,63.16,67.7,21.51,0.0,eu-west-1,2026.07.1
2026-07-07T00:08:21+00:00,auth-service,prod-simulated,INFO,req-f7464c871854c1,trace-503b4078a39c9ec6,/auth/validate,200,67.58,,Request completed within the expected service envelope.,47.61,48.94,11.97,0.96,us-east-1,2026.07.1
2026-07-07T00:08:46+00:00,recommendation-service,prod-simulated,INFO,req-e67093fc48f615,trace-d0afb235ade68f51,/recommendations/home,200,114.58,,Request completed within the expected service envelope.,60.65,65.69,18.41,0.58,ap-south-1,2026.07.1
2026-07-07T00:08:48+00:00,auth-service,prod-simulated,INFO,req-8d49fe2ca8f783,trace-54bbbcf828fea761,/auth/validate,201,66.3,,Request completed within the expected service envelope.,43.33,51.78,17.4,1.59,eu-west-1,2026.07.1
2026-07-07T00:08:53+00:00,auth-service,prod-simulated,INFO,req-592a357ba109d0,trace-18fdd2b979e5c9aa,/auth/refresh,200,69.51,,Request completed within the expected service envelope.,41.1,53.4,21.18,1.66,us-west-2,2026.07.1
2026-07-07T00:09:22+00:00,payment-service,prod-simulated,INFO,req-1cfb6582c42e48,trace-1d3ca5a4929d6377,/payments/refund,200,162.09,,Request completed within the expected service envelope.,57.37,61.14,29.35,1.77,us-west-2,2026.07.1
2026-07-07T00:09:32+00:00,api-gateway,prod-simulated,ERROR,req-fe2390e7bbaefc,trace-3e245fbffa698cd2,/v1/orders,503,193.84,LATENCY_SPIKE,CPU-intensive recommendation fan-out increased end-to-end latency.,73.22,62.7,27.4,1.1,us-east-1,2026.07.1
2026-07-07T00:09:40+00:00,api-gateway,prod-simulated,INFO,req-d9750fd5aba8ae,trace-ad5229dd639fc471,/v1/login,200,145.99,,Request completed within the expected service envelope.,56.03,58.17,27.66,3.25,ap-south-1,2026.07.1
2026-07-07T00:09:50+00:00,notification-service,prod-simulated,INFO,req-13badca0a5fde6,trace-7487d7727f0386fa,/notify/webhook,200,67.23,,Request completed within the expected service envelope.,45.6,49.84,6.29,3.9,us-east-1,2026.07.1
2026-07-07T00:10:02+00:00,auth-service,prod-simulated,INFO,req-801e86b0c07fcc,trace-584fc85b2697384d,/auth/login,200,69.89,,Request completed within the expected service envelope.,43.18,47.84,19.82,0.0,ap-south-1,2026.07.1
2026-07-07T00:10:04+00:00,auth-service,prod-simulated,INFO,req-ac0f6815b24e1d,trace-502cf0ee224a66a6,/auth/login,200,53.1,,Request completed within the expected service envelope.,41.85,48.77,13.88,1.56,us-west-2,2026.07.1
2026-07-07T00:10:08+00:00,worker-service,prod-simulated,INFO,req-873dc8122dd7be,trace-fa4a58efe3837348,/jobs/process,200,109.09,,Request completed within the expected service envelope.,50.97,53.91,24.44,6.86,eu-west-1,2026.07.1
2026-07-07T00:10:28+00:00,api-gateway,prod-simulated,INFO,req-9879cff4719986,trace-f80b2cea658e54a2,/v1/login,200,210.5,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,64.71,60.62,30.8,2.27,us-east-1,2026.07.1
2026-07-07T00:10:47+00:00,payment-service,prod-simulated,INFO,req-2a7dc56d9c5b50,trace-23a4e70e9dbc15c0,/payments/charge,200,126.06,,Request completed within the expected service envelope.,61.5,53.59,35.82,2.14,us-west-2,2026.07.1
2026-07-07T00:11:00+00:00,auth-service,prod-simulated,INFO,req-a590fdad6ecc57,trace-f780ef2f664d5922,/auth/refresh,200,79.23,,Request completed within the expected service envelope.,37.47,44.92,17.87,1.08,eu-west-1,2026.07.1
2026-07-07T00:11:14+00:00,worker-service,prod-simulated,INFO,req-4d38e4e03635fc,trace-848b34f034981735,/jobs/drain,200,113.67,,Request completed within the expected service envelope.,52.51,55.82,19.32,4.47,ap-south-1,2026.07.1
2026-07-07T00:11:33+00:00,database-service,prod-simulated,INFO,req-11836c249204c7,trace-9033da6587cf63fd,/query/orders,200,48.57,,Request completed within the expected service envelope.,50.29,63.4,12.6,0.0,us-west-2,2026.07.1
2026-07-07T00:12:18+00:00,api-gateway,prod-simulated,INFO,req-7eece8a002352a,trace-9dde01889803b22e,/v1/orders,200,111.44,,Request completed within the expected service envelope.,56.08,57.84,25.79,1.98,eu-west-1,2026.07.1
2026-07-07T00:12:49+00:00,payment-service,prod-simulated,INFO,req-4c36a73f5e3b8c,trace-ffd2f491dff389aa,/payments/charge,200,190.35,,Request completed within the expected service envelope.,58.27,58.86,32.41,1.69,ap-south-1,2026.07.1
2026-07-07T00:13:36+00:00,api-gateway,prod-simulated,INFO,req-d4cee24a94ae9f,trace-11b461e9b15da72d,/v1/recommendations,201,114.51,,Request completed within the expected service envelope.,57.2,66.17,26.33,3.35,ap-south-1,2026.07.1
2026-07-07T00:14:03+00:00,api-gateway,prod-simulated,INFO,req-a6aa59dc08bf29,trace-982a2277f966d59f,/v1/orders,200,118.34,,Request completed within the expected service envelope.,54.23,58.22,19.13,2.9,us-west-2,2026.07.1
2026-07-07T00:14:23+00:00,recommendation-service,prod-simulated,INFO,req-648809ad1db537,trace-24655c397d4d2add,/recommendations/similar,200,242.01,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,76.91,71.88,28.94,0.76,us-east-1,2026.07.1
2026-07-07T00:14:38+00:00,recommendation-service,prod-simulated,INFO,req-70f81d28719b9b,trace-002c4c2274de5f70,/recommendations/similar,200,87.78,,Request completed within the expected service envelope.,61.26,67.21,19.59,0.66,eu-west-1,2026.07.1
2026-07-07T00:14:50+00:00,api-gateway,prod-simulated,INFO,req-6b15c1b113d50b,trace-096971018b2c550a,/v1/login,200,114.99,,Request completed within the expected service envelope.,55.95,57.98,25.85,0.47,eu-west-1,2026.07.1
2026-07-07T00:15:01+00:00,payment-service,prod-simulated,INFO,req-62ccc60c53644b,trace-bb8aa843702f31e5,/payments/refund,200,193.33,,Request completed within the expected service envelope.,59.49,57.65,26.88,1.11,ap-south-1,2026.07.1
2026-07-07T00:15:12+00:00,api-gateway,prod-simulated,INFO,req-d493470fc98d2e,trace-fb8986c8c7ecfe71,/v1/orders,200,98.71,,Request completed within the expected service envelope.,63.15,60.5,24.63,0.0,eu-west-1,2026.07.1
2026-07-07T00:15:12+00:00,database-service,prod-simulated,INFO,req-b34e35c95b61f8,trace-966b62ea9f80b96b,/query/recommendations,200,54.36,,Request completed within the expected service envelope.,48.22,58.51,17.48,1.0,us-east-1,2026.07.1
2026-07-07T00:15:26+00:00,recommendation-service,prod-simulated,INFO,req-2bbba834fadee1,trace-4ab427e3a3607681,/recommendations/home,200,271.75,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,81.2,70.77,26.44,0.99,us-east-1,2026.07.1
2026-07-07T00:15:45+00:00,api-gateway,prod-simulated,INFO,req-dce8e1dbd30aec,trace-3e9aec8603254fbd,/v1/search,200,134.89,,Request completed within the expected service envelope.,51.38,57.02,23.95,2.06,us-west-2,2026.07.1
2026-07-07T00:16:53+00:00,auth-service,prod-simulated,INFO,req-86bb42d8b2f8b6,trace-5d696bc8dc54d59b,/auth/login,200,50.15,,Request completed within the expected service envelope.,39.43,47.16,17.68,1.28,us-east-1,2026.07.1
2026-07-07T00:17:42+00:00,notification-service,prod-simulated,INFO,req-4fa5c310cc4604,trace-81bd55d5b5a6571c,/notify/push,200,89.46,,Request completed within the expected service envelope.,42.79,48.59,12.36,0.24,eu-west-1,2026.07.1
2026-07-07T00:17:46+00:00,recommendation-service,prod-simulated,INFO,req-12de9e7387928a,trace-d883e3f8cc9803de,/recommendations/home,200,138.2,,Request completed within the expected service envelope.,61.08,67.11,18.58,0.84,ap-south-1,2026.07.1
2026-07-07T00:17:47+00:00,notification-service,prod-simulated,INFO,req-e4fd6cd6707a21,trace-bfbbeab342378962,/notify/webhook,200,58.27,,Request completed within the expected service envelope.,42.53,47.44,7.01,3.16,eu-west-1,2026.07.1
2026-07-07T00:18:44+00:00,auth-service,prod-simulated,INFO,req-e550d707806e71,trace-c74e48ffcf89569d,/auth/refresh,200,99.86,,Request completed within the expected service envelope.,42.65,46.02,19.11,0.0,eu-west-1,2026.07.1
2026-07-07T00:18:52+00:00,recommendation-service,prod-simulated,INFO,req-0f9ca18db8dadf,trace-6319629bd73e7bb9,/recommendations/similar,200,128.15,,Request completed within the expected service envelope.,69.69,65.68,19.28,0.82,us-west-2,2026.07.1
2026-07-07T00:19:03+00:00,payment-service,prod-simulated,INFO,req-fb7d3b58c88c48,trace-2afaab7b51cbf9e5,/payments/status,200,177.38,,Request completed within the expected service envelope.,51.59,57.62,34.21,1.83,us-east-1,2026.07.1
2026-07-07T00:19:11+00:00,api-gateway,prod-simulated,INFO,req-01a1fb268b84b6,trace-68f82063eeb19ad2,/v1/search,200,221.64,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,73.68,59.84,36.21,0.73,us-east-1,2026.07.1
2026-07-07T00:19:40+00:00,notification-service,prod-simulated,INFO,req-d2d14e5e4c4fd1,trace-814ff65776d70561,/notify/push,200,110.0,,Request completed within the expected service envelope.,37.04,48.61,10.38,3.14,us-east-1,2026.07.1
2026-07-07T00:21:30+00:00,recommendation-service,prod-simulated,INFO,req-2fc3e65e911b91,trace-0b6c03c8721e5419,/recommendations/similar,200,151.45,,Request completed within the expected service envelope.,67.93,69.91,13.32,1.46,us-west-2,2026.07.1
2026-07-07T00:21:42+00:00,api-gateway,prod-simulated,INFO,req-d4f763b362c0d2,trace-53853918bc4015fa,/v1/login,200,107.35,,Request completed within the expected service envelope.,50.84,60.06,28.36,2.17,us-west-2,2026.07.1
2026-07-07T00:22:33+00:00,worker-service,prod-simulated,INFO,req-d36928c626e38f,trace-44f8b53c52246d05,/jobs/drain,200,154.58,,Request completed within the expected service envelope.,51.7,55.34,20.45,4.15,ap-south-1,2026.07.1
2026-07-07T00:22:36+00:00,auth-service,prod-simulated,INFO,req-260cb5e2280fe3,trace-9d3616a108dec921,/auth/validate,200,106.51,,Request completed within the expected service envelope.,45.13,44.33,18.09,0.0,ap-south-1,2026.07.1
2026-07-07T00:23:49+00:00,database-service,prod-simulated,INFO,req-924cdeccea5031,trace-fb95d0fcad72ed05,/query/recommendations,200,43.74,,Request completed within the expected service envelope.,52.6,61.73,14.24,1.21,eu-west-1,2026.07.1
2026-07-07T00:24:46+00:00,payment-service,prod-simulated,INFO,req-d9cb35643ffdae,trace-c55523edfe8956c8,/payments/status,200,200.4,,Request completed within the expected service envelope.,54.72,61.56,36.21,2.46,eu-west-1,2026.07.1
2026-07-07T00:25:16+00:00,auth-service,prod-simulated,INFO,req-051a003803dcee,trace-7a5d7c8286c5547c,/auth/login,200,82.43,,Request completed within the expected service envelope.,48.41,46.48,19.15,0.0,us-east-1,2026.07.1
2026-07-07T00:25:28+00:00,recommendation-service,prod-simulated,INFO,req-7b94a3e4aa786d,trace-07ef2ba8b45a6ab3,/recommendations/similar,200,217.28,LATENCY_SPIKE,Service remained available but experienced elevated end-to-end latency.,86.71,71.36,28.88,0.42,us-east-1,2026.07.1
2026-07-07T00:26:01+00:00,api-gateway,prod-simulated,ERROR,req-cf2e327184b713,trace-178be96820f87ba2,/v1/login,504,223.81,LATENCY_SPIKE,CPU-intensive recommendation fan-out increased end-to-end latency.,71.29,58.84,28.86,1.04,us-east-1,2026.07.1
2026-07-07T00:26:04+00:00,payment-service,prod-simulated,INFO,req-2c988b51397c06,trace-f7ff88d4b509f08a,/payments/status,200,102.66,,Request completed within the expected service envelope.,55.9,61.7,31.45,2.62,ap-south-1,2026.07.1
2026-07-07T00:26:47+00:00,worker-service,prod-simulated,INFO,req-0c9e553cd1ff3f,trace-79a7e63bbee975da,/jobs/retry,200,123.56,,Request completed within the expected service envelope.,49.18,56.26,14.36,6.95,eu-west-1,2026.07.1
2026-07-07T00:27:00+00:00,auth-service,prod-simulated,INFO,req-5a07d7b357f3f9,trace-91519998f2933585,/auth/validate,200,87.77,,Request completed within the expected service envelope.,42.68,55.09,12.09,0.91,eu-west-1,2026.07.1
2026-07-07T00:27:08+00:00,api-gateway,prod-simulated,INFO,req-f7e9103f8b4433,trace-657046ea5b11f51f,/v1/search,200,109.58,,Request completed within the expected service envelope.,58.59,60.44,22.33,3.27,ap-south-1,2026.07.1
2026-07-07T00:27:17+00:00,api-gateway,prod-simulated,INFO,req-45712951e744e4,trace-13f06822d3748a11,/v1/login,200,93.69,,Request completed within the expected service envelope.,55.15,62.48,21.35,0.0,us-west-2,2026.07.1
2026-07-07T00:27:24+00:00,api-gateway,prod-simulated,WARN,req-1a9c674eb9047d,trace-87a1ec0234879e41,/v1/orders,400,219.62,LATENCY_SPIKE,CPU-intensive recommendation fan-out increased end-to-end latency.,66.73,64.93,37.63,0.25,us-east-1,2026.07.1
2026-07-07T00:27:27+00:00,recommendation-service,prod-simulated,INFO,req-43e8648a45a905,trace-4811e562a91cf192,/recommendations/similar,200,159.46,,Request completed within the expected service envelope.,67.21,71.52,20.81,1.46,ap-south-1,2026.07.1
2026-07-07T00:27:45+00:00,api-gateway,prod-simulated,INFO,req-94ad6215bc2a3e,trace-8163b6ce1877bc06,/v1/orders,200,160.25,,Request completed within the expected service envelope.,52.06,59.27,26.02,2.34,us-west-2,2026.07.1
